Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1773636541,20,,Aggregated,56.500000,0.000000,53,56,59,60,67,83,100,130,270,270,270,1218,0,53,57.34224710426921,35.32404200000272,269.83520800000014,101.0
1773636542,20,,Aggregated,55.900000,0.000000,53,56,58,60,67,82,100,130,270,270,270,1279,0,53,57.10681285535568,35.32404200000272,269.83520800000014,101.0
1773636543,20,,Aggregated,56.400000,0.000000,53,56,59,60,68,84,110,130,270,270,270,1333,0,53,57.620788834208504,35.32404200000272,269.83520800000014,101.0
1773636544,20,,Aggregated,55.700000,0.000000,53,56,59,60,68,83,100,130,270,270,270,1394,0,53,57.442085047345756,35.32404200000272,269.83520800000014,101.0
1773636545,20,,Aggregated,55.800000,0.000000,53,56,59,60,68,83,100,130,270,270,270,1449,0,53,57.443931659075226,35.32404200000272,269.83520800000014,101.0
1773636546,20,,Aggregated,56.100000,0.000000,53,56,58,60,67,83,100,130,270,270,270,1508,0,53,57.19637039655171,35.32404200000272,269.83520800000014,101.0
1773636547,20,,Aggregated,56.800000,0.000000,53,56,58,60,67,82,100,130,270,270,270,1564,0,53,57.055513840792784,35.32404200000272,269.83520800000014,101.0
1773636548,20,,Aggregated,56.200000,0.000000,53,56,58,60,67,82,100,130,270,270,270,1621,0,53,56.82473433189383,35.32404200000272,269.83520800000014,101.0
1773636549,20,,Aggregated,56.700000,0.000000,53,56,58,60,67,82,100,130,270,270,270,1673,0,53,56.76885941721452,35.32404200000272,269.83520800000014,101.0
1773636550,20,,Aggregated,57.000000,0.000000,53,56,58,60,67,81,100,130,270,270,270,1736,0,53,56.79709913594463,35.32404200000272,269.83520800000014,101.0
1773636551,20,,Aggregated,56.800000,0.000000,53,56,58,60,67,81,100,130,270,270,270,1786,0,53,56.67266565117572,35.32404200000272,269.83520800000014,101.0
1773636552,20,,Aggregated,57.300000,0.000000,53,56,58,60,67,80,100,130,270,270,270,1852,0,53,56.62814680885521,35.32404200000272,269.83520800000014,101.0
1773636553,20,,Aggregated,56.700000,0.000000,53,56,58,60,67,80,100,130,270,270,270,1900,0,53,56.59253088368415,35.32404200000272,269.83520800000014,101.0
1773636554,20,,Aggregated,57.400000,0.000000,53,56,58,60,66,80,100,130,270,270,270,1957,0,53,56.50556768880932,35.32404200000272,269.83520800000014,101.0
1773636555,20,,Aggregated,57.000000,0.000000,53,56,58,59,66,79,100,120,260,270,270,2020,0,53,56.340691628712804,35.32404200000272,269.83520800000014,101.0
1773636556,20,,Aggregated,56.700000,0.000000,53,56,58,59,66,79,100,120,260,270,270,2074,0,53,56.241568389585254,35.32404200000272,269.83520800000014,101.0
1773636557,20,,Aggregated,56.500000,0.000000,53,56,58,59,66,78,100,120,260,270,270,2131,0,53,56.126719265602915,35.32404200000272,269.83520800000014,101.0
1773636558,20,,Aggregated,56.900000,0.000000,53,56,58,59,66,78,100,120,260,270,270,2186,0,53,56.09071893366868,35.32404200000272,269.83520800000014,101.0
1773636559,20,,Aggregated,56.600000,0.000000,53,56,58,59,65,77,100,120,260,270,270,2244,0,53,55.96288480837778,35.32404200000272,269.83520800000014,101.0
1773636560,20,,Aggregated,56.800000,0.000000,53,56,58,59,65,77,100,120,260,270,270,2307,0,53,55.80132318638915,35.32404200000272,269.83520800000014,101.0
1773636561,20,,Aggregated,56.200000,0.000000,53,55,57,59,65,77,100,120,260,270,270,2372,0,53,55.63993209527814,35.32404200000272,269.83520800000014,101.0
1773636562,20,,Aggregated,56.200000,0.000000,52,55,57,59,65,77,99,120,260,270,270,2428,0,52,55.5034037841844,35.32404200000272,269.83520800000014,101.0
1773636563,20,,Aggregated,57.600000,0.000000,52,55,57,59,65,75,98,120,260,270,270,2484,0,52,55.35757399476642,35.32404200000272,269.83520800000014,101.0
1773636564,20,,Aggregated,57.300000,0.000000,52,55,57,59,65,75,98,120,260,270,270,2535,0,52,55.30323861538457,35.32404200000272,269.83520800000014,101.0
1773636565,20,,Aggregated,57.800000,0.000000,52,55,57,59,65,77,100,120,260,270,270,2589,0,52,55.50630063808413,35.32404200000272,269.83520800000014,101.0
1773636566,20,,Aggregated,57.300000,0.000000,52,55,57,59,65,77,100,120,260,270,270,2648,0,52,55.437216206570966,33.910208000001774,269.83520800000014,101.0
1773636567,20,,Aggregated,57.400000,0.000000,52,55,57,59,65,77,100,120,260,270,270,2705,0,52,55.366911464695015,33.910208000001774,269.83520800000014,101.0
1773636568,20,,Aggregated,56.900000,0.000000,52,55,57,59,64,76,99,120,260,270,270,2764,0,52,55.259466688856776,33.910208000001774,269.83520800000014,101.0
1773636569,20,,Aggregated,57.600000,0.000000,52,55,57,59,64,76,99,120,260,270,270,2821,0,52,55.19616461715704,33.910208000001774,269.83520800000014,101.0
1773636570,20,,Aggregated,56.600000,0.000000,52,55,57,59,64,75,98,120,260,270,270,2874,0,52,55.09345506123868,33.910208000001774,269.83520800000014,101.0
1773636571,20,,Aggregated,57.800000,0.000000,52,55,57,59,64,76,100,120,260,270,270,2930,0,52,55.12508066279859,33.910208000001774,269.83520800000014,101.0
1773636572,20,,Aggregated,57.600000,0.000000,52,55,57,59,64,75,100,120,260,270,270,2987,0,52,55.06085333947101,33.910208000001774,269.83520800000014,101.0
1773636573,20,,Aggregated,55.800000,0.000000,52,55,57,59,64,75,100,120,260,270,270,3042,0,52,55.017126264299776,33.910208000001774,269.83520800000014,101.0
1773636574,20,,Aggregated,55.400000,0.000000,52,55,57,58,64,75,100,120,260,270,270,3095,0,52,54.95639622164782,33.910208000001774,269.83520800000014,101.0
